Temperature,Wind Speed,Precip,Condition,DateTime
29,9.0,0.0,Partly Cloudy,2022-01-17 15:30:00
28,6.0,0.0,Fair,2022-01-17 15:53:00
26,7.0,0.0,Fair,2022-01-17 16:53:00
25,7.0,0.0,Fair,2022-01-17 17:53:00
24,8.0,0.0,Fair,2022-01-17 18:53:00
23,7.0,0.0,Partly Cloudy,2022-01-17 19:53:00
22,6.0,0.0,Partly Cloudy,2022-01-17 20:53:00
22,3.0,0.0,Cloudy,2022-01-17 21:53:00
24,7.0,0.0,Cloudy,2022-01-17 22:53:00
24,3.0,0.0,Cloudy,2022-01-17 23:53:00
25,7.0,0.0,Cloudy,2022-01-18 00:53:00
25,7.0,0.0,Cloudy,2022-01-18 01:53:00
27,9.0,0.0,Cloudy,2022-01-18 02:53:00
30,10.0,0.0,Mostly Cloudy,2022-01-18 03:53:00
33,13.0,0.0,Mostly Cloudy,2022-01-18 04:53:00
37,16.0,0.0,Mostly Cloudy,2022-01-18 05:53:00
40,14.0,0.0,Mostly Cloudy,2022-01-18 06:53:00
44,16.0,0.0,Partly Cloudy,2022-01-18 07:53:00
45,23.0,0.0,Partly Cloudy / Windy,2022-01-18 08:53:00
45,18.0,0.0,Partly Cloudy,2022-01-18 09:53:00
44,17.0,0.0,Mostly Cloudy,2022-01-18 10:53:00
43,20.0,0.0,Mostly Cloudy,2022-01-18 11:53:00
43,21.0,0.0,Mostly Cloudy / Windy,2022-01-18 12:53:00
42,21.0,0.0,Mostly Cloudy / Windy,2022-01-18 13:53:00
42,15.0,0.0,Mostly Cloudy,2022-01-18 14:53:00
43,13.0,0.0,Mostly Cloudy,2022-01-18 15:53:00
43,17.0,0.0,Mostly Cloudy,2022-01-18 16:53:00
43,17.0,0.0,Mostly Cloudy,2022-01-18 17:53:00
42,16.0,0.0,Cloudy,2022-01-18 18:53:00
40,18.0,0.0,Mostly Cloudy,2022-01-18 19:53:00
39,15.0,0.0,Mostly Cloudy,2022-01-18 20:53:00
37,16.0,0.0,Partly Cloudy,2022-01-18 21:53:00
35,15.0,0.0,Partly Cloudy,2022-01-18 22:53:00
31,13.0,0.0,Mostly Cloudy,2022-01-18 23:53:00
29,14.0,0.0,Mostly Cloudy,2022-01-19 00:53:00
26,14.0,0.0,Mostly Cloudy,2022-01-19 01:53:00
23,18.0,0.0,Mostly Cloudy,2022-01-19 02:53:00
22,17.0,0.0,Mostly Cloudy,2022-01-19 03:53:00
23,16.0,0.0,Mostly Cloudy,2022-01-19 04:53:00
23,15.0,0.0,Mostly Cloudy,2022-01-19 05:53:00
23,15.0,0.0,Mostly Cloudy,2022-01-19 06:53:00
23,13.0,0.0,Mostly Cloudy,2022-01-19 07:53:00
23,17.0,0.0,Mostly Cloudy,2022-01-19 08:53:00
21,16.0,0.0,Mostly Cloudy,2022-01-19 09:53:00
20,16.0,0.0,Mostly Cloudy,2022-01-19 10:53:00
19,13.0,0.0,Partly Cloudy,2022-01-19 11:53:00
18,15.0,0.0,Fair,2022-01-19 12:53:00
17,20.0,0.0,Fair,2022-01-19 13:53:00
16,16.0,0.0,Fair,2022-01-19 14:53:00
15,14.0,0.0,Fair,2022-01-19 15:53:00
14,14.0,0.0,Fair,2022-01-19 16:53:00
13,12.0,0.0,Fair,2022-01-19 17:53:00
14,14.0,0.0,Mostly Cloudy,2022-01-19 18:05:00
13,15.0,0.0,Mostly Cloudy,2022-01-19 18:53:00
13,14.0,0.0,Partly Cloudy,2022-01-19 19:38:00
12,13.0,0.0,Partly Cloudy,2022-01-19 19:53:00
11,14.0,0.0,Fair,2022-01-19 20:53:00
11,16.0,0.0,Fair,2022-01-19 21:53:00
11,15.0,0.0,Fair,2022-01-19 22:53:00
10,14.0,0.0,Fair,2022-01-19 23:53:00
9,14.0,0.0,Fair,2022-01-20 00:53:00
10,12.0,0.0,Fair,2022-01-20 01:53:00
11,13.0,0.0,Fair,2022-01-20 02:53:00
13,8.0,0.0,Fair,2022-01-20 03:53:00
16,9.0,0.0,Fair,2022-01-20 04:53:00
18,12.0,0.0,Fair,2022-01-20 05:53:00
20,9.0,0.0,Fair,2022-01-20 06:53:00
21,9.0,0.0,Fair,2022-01-20 07:53:00
22,9.0,0.0,Fair,2022-01-20 08:53:00
20,8.0,0.0,Fair,2022-01-20 09:53:00
18,9.0,0.0,Fair,2022-01-20 10:53:00
17,8.0,0.0,Fair,2022-01-20 11:53:00
17,8.0,0.0,Fair,2022-01-20 12:53:00
17,7.0,0.0,Fair,2022-01-20 13:53:00
16,8.0,0.0,Fair,2022-01-20 14:53:00
14,8.0,0.0,Fair,2022-01-20 15:53:00
13,8.0,0.0,Fair,2022-01-20 16:53:00
12,6.0,0.0,Fair,2022-01-20 17:53:00
11,7.0,0.0,Fair,2022-01-20 18:53:00
11,5.0,0.0,Fair,2022-01-20 19:53:00
10,7.0,0.0,Fair,2022-01-20 20:53:00
12,5.0,0.0,Mostly Cloudy,2022-01-20 21:53:00
13,3.0,0.0,Mostly Cloudy,2022-01-20 22:53:00
14,3.0,0.0,Light Snow,2022-01-20 23:38:00
14,0.0,0.0,Light Snow,2022-01-20 23:53:00
15,0.0,0.0,Light Snow,2022-01-21 00:53:00
16,0.0,0.0,Light Snow,2022-01-21 01:53:00
18,0.0,0.0,Light Snow,2022-01-21 02:53:00
20,3.0,0.0,Partly Cloudy,2022-01-21 03:24:00
22,7.0,0.0,Fair,2022-01-21 03:53:00
24,10.0,0.0,Partly Cloudy,2022-01-21 04:53:00
25,9.0,0.0,Partly Cloudy,2022-01-21 05:53:00
24,12.0,0.0,Mostly Cloudy,2022-01-21 06:53:00
26,7.0,0.0,Partly Cloudy,2022-01-21 07:53:00
26,8.0,0.0,Partly Cloudy,2022-01-21 08:53:00
26,8.0,0.0,Fair,2022-01-21 09:53:00
25,12.0,0.0,Fair,2022-01-21 10:53:00
24,7.0,0.0,Fair,2022-01-21 11:53:00
24,7.0,0.0,Fair,2022-01-21 12:53:00
22,6.0,0.0,Fair,2022-01-21 13:53:00
21,7.0,0.0,Fair,2022-01-21 14:53:00
20,10.0,0.0,Fair,2022-01-21 15:53:00
20,9.0,0.0,Cloudy,2022-01-21 16:53:00
20,9.0,0.0,Cloudy,2022-01-21 17:53:00
20,9.0,0.0,Cloudy,2022-01-21 18:53:00
21,12.0,0.0,Cloudy,2022-01-21 19:53:00
21,13.0,0.0,Cloudy,2022-01-21 20:53:00
21,13.0,0.0,Cloudy,2022-01-21 21:53:00
22,17.0,0.0,Cloudy,2022-01-21 22:53:00
22,15.0,0.0,Light Snow,2022-01-21 23:01:00
22,16.0,0.0,Light Snow,2022-01-21 23:53:00
21,14.0,0.0,Light Snow,2022-01-22 00:48:00
22,14.0,0.0,Light Snow,2022-01-22 00:53:00
23,14.0,0.0,Light Snow,2022-01-22 01:53:00
24,13.0,0.0,Cloudy,2022-01-22 02:32:00
24,15.0,0.0,Cloudy,2022-01-22 02:53:00
26,15.0,0.0,Cloudy,2022-01-22 03:53:00
27,18.0,0.0,Cloudy,2022-01-22 04:53:00
30,18.0,0.0,Cloudy,2022-01-22 05:53:00
31,14.0,0.0,Mostly Cloudy,2022-01-22 06:09:00
32,17.0,0.0,Fair,2022-01-22 06:53:00
35,18.0,0.0,Mostly Cloudy,2022-01-22 07:53:00
36,16.0,0.0,Mostly Cloudy,2022-01-22 08:53:00
33,16.0,0.0,Mostly Cloudy,2022-01-22 09:53:00
31,15.0,0.0,Mostly Cloudy,2022-01-22 10:53:00
28,17.0,0.0,Mostly Cloudy,2022-01-22 11:53:00
26,15.0,0.0,Mostly Cloudy,2022-01-22 12:53:00
26,18.0,0.0,Cloudy,2022-01-22 13:53:00
25,18.0,0.0,Cloudy,2022-01-22 14:53:00
25,10.0,0.0,Cloudy,2022-01-22 15:53:00
25,10.0,0.0,Light Snow,2022-01-22 16:06:00
24,14.0,0.0,Light Snow,2022-01-22 16:37:00
23,9.0,0.0,Light Snow,2022-01-22 16:53:00
22,0.0,0.0,Light Snow,2022-01-22 17:53:00
22,0.0,0.0,Light Snow,2022-01-22 18:01:00
23,9.0,0.0,Light Snow,2022-01-22 21:09:00
24,12.0,0.0,Light Snow,2022-01-22 23:21:00
24,15.0,0.0,Light Snow,2022-01-23 00:15:00
23,15.0,0.0,Light Snow,2022-01-23 00:31:00
22,21.0,0.0,Light Snow / Windy,2022-01-23 00:53:00
21,20.0,0.0,Light Snow,2022-01-23 01:19:00
20,15.0,0.0,Light Snow,2022-01-23 01:53:00
20,18.0,0.0,Light Snow,2022-01-23 02:00:00
20,18.0,0.0,Light Snow,2022-01-23 02:12:00
19,21.0,0.0,Light Snow / Windy,2022-01-23 02:42:00
19,20.0,0.0,Light Snow,2022-01-23 02:53:00
19,20.0,0.0,Light Snow,2022-01-23 03:13:00
19,15.0,0.0,Light Snow,2022-01-23 03:53:00
19,17.0,0.0,Mostly Cloudy,2022-01-23 04:11:00
19,16.0,0.0,Mostly Cloudy,2022-01-23 04:53:00
20,16.0,0.0,Partly Cloudy,2022-01-23 05:53:00
22,12.0,0.0,Fair,2022-01-23 06:53:00
21,10.0,0.0,Fair,2022-01-23 07:53:00
22,9.0,0.0,Fair,2022-01-23 08:53:00
21,12.0,0.0,Mostly Cloudy,2022-01-23 09:53:00
18,10.0,0.0,Mostly Cloudy,2022-01-23 10:53:00
16,9.0,0.0,Mostly Cloudy,2022-01-23 11:53:00
13,7.0,0.0,Partly Cloudy,2022-01-23 12:53:00
11,3.0,0.0,Partly Cloudy,2022-01-23 13:53:00
12,5.0,0.0,Fair,2022-01-23 14:53:00
13,6.0,0.0,Mostly Cloudy,2022-01-23 15:53:00
13,6.0,0.0,Mostly Cloudy,2022-01-23 16:53:00
13,7.0,0.0,Cloudy,2022-01-23 17:53:00
14,7.0,0.0,Light Snow,2022-01-23 18:34:00
15,5.0,0.0,Light Snow,2022-01-23 18:53:00
16,8.0,0.0,Light Snow,2022-01-23 19:53:00
16,10.0,0.0,Light Snow,2022-01-23 20:53:00
18,9.0,0.0,Light Snow,2022-01-23 21:53:00
19,12.0,0.0,Light Snow,2022-01-23 22:53:00
19,12.0,0.0,Light Snow,2022-01-23 23:05:00
19,10.0,0.0,Light Snow,2022-01-23 23:13:00
25,7.0,0.0,Light Snow,2022-01-24 03:33:00
26,8.0,0.0,Light Snow,2022-01-24 03:53:00
26,9.0,0.0,Light Snow,2022-01-24 04:02:00
27,9.0,0.0,Light Snow,2022-01-24 04:20:00
28,10.0,0.0,Light Snow,2022-01-24 04:53:00
28,13.0,0.0,Light Snow,2022-01-24 05:26:00
28,12.0,0.0,Cloudy,2022-01-24 05:53:00
28,12.0,0.0,Cloudy,2022-01-24 06:53:00
28,9.0,0.0,Cloudy,2022-01-24 07:53:00
27,15.0,0.0,Cloudy,2022-01-24 08:53:00
26,14.0,0.0,Light Snow,2022-01-24 09:18:00
25,16.0,0.0,Cloudy,2022-01-24 09:41:00
25,14.0,0.0,Cloudy,2022-01-24 09:53:00
24,20.0,0.0,Cloudy,2022-01-24 10:31:00
21,18.0,0.0,Mostly Cloudy,2022-01-24 10:53:00
19,14.0,0.0,Partly Cloudy,2022-01-24 11:53:00
17,15.0,0.0,Fair,2022-01-24 12:53:00
16,12.0,0.0,Fair,2022-01-24 13:53:00
15,9.0,0.0,Fair,2022-01-24 14:53:00
15,12.0,0.0,Fair,2022-01-24 15:53:00
14,12.0,0.0,Fair,2022-01-24 16:53:00
13,10.0,0.0,Fair,2022-01-24 17:53:00
12,12.0,0.0,Fair,2022-01-24 18:53:00
11,9.0,0.0,Fair,2022-01-24 19:53:00
11,10.0,0.0,Fair,2022-01-24 20:53:00
9,9.0,0.0,Fair,2022-01-24 21:53:00
8,10.0,0.0,Fair,2022-01-24 22:53:00
7,10.0,0.0,Fair,2022-01-24 23:53:00
6,8.0,0.0,Fair,2022-01-25 00:53:00
6,8.0,0.0,Fair,2022-01-25 01:53:00
8,12.0,0.0,Fair,2022-01-25 02:53:00
10,10.0,0.0,Fair,2022-01-25 03:53:00
12,10.0,0.0,Fair,2022-01-25 04:53:00
14,13.0,0.0,Fair,2022-01-25 05:53:00
14,14.0,0.0,Fair,2022-01-25 06:53:00
14,16.0,0.0,Fair,2022-01-25 07:53:00
14,13.0,0.0,Fair,2022-01-25 08:53:00
14,12.0,0.0,Partly Cloudy,2022-01-25 09:53:00
12,12.0,0.0,Fair,2022-01-25 10:53:00
9,15.0,0.0,Fair,2022-01-25 11:53:00
7,10.0,0.0,Fair,2022-01-25 12:53:00
6,9.0,0.0,Fair,2022-01-25 13:53:00
5,12.0,0.0,Fair,2022-01-25 14:53:00
4,9.0,0.0,Fair,2022-01-25 15:53:00
3,10.0,0.0,Fair,2022-01-25 16:53:00
2,10.0,0.0,Fair,2022-01-25 17:53:00
1,10.0,0.0,Fair,2022-01-25 18:53:00
0,8.0,0.0,Fair,2022-01-25 19:53:00
-1,9.0,0.0,Fair,2022-01-25 20:53:00
-2,7.0,0.0,Fair,2022-01-25 21:53:00
-2,6.0,0.0,Fair,2022-01-25 22:53:00
-3,5.0,0.0,Fair,2022-01-25 23:53:00
-4,6.0,0.0,Fair,2022-01-26 00:53:00
-4,6.0,0.0,Fair,2022-01-26 01:53:00
-3,6.0,0.0,Fair,2022-01-26 02:53:00
1,6.0,0.0,Fair,2022-01-26 03:53:00
5,9.0,0.0,Fair,2022-01-26 04:53:00
7,9.0,0.0,Fair,2022-01-26 05:53:00
8,10.0,0.0,Fair,2022-01-26 06:53:00
10,9.0,0.0,Fair,2022-01-26 07:53:00
12,8.0,0.0,Fair,2022-01-26 08:53:00
13,9.0,0.0,Fair,2022-01-26 09:53:00
11,10.0,0.0,Fair,2022-01-26 10:53:00
9,9.0,0.0,Fair,2022-01-26 11:53:00
9,9.0,0.0,Fair,2022-01-26 12:53:00
8,8.0,0.0,Fair,2022-01-26 13:53:00
9,10.0,0.0,Fair,2022-01-26 14:53:00
11,9.0,0.0,Fair,2022-01-26 15:53:00
14,15.0,0.0,Partly Cloudy,2022-01-26 16:53:00
14,14.0,0.0,Partly Cloudy,2022-01-26 17:53:00
16,15.0,0.0,Cloudy,2022-01-26 18:53:00
18,15.0,0.0,Cloudy,2022-01-26 19:53:00
19,12.0,0.0,Cloudy,2022-01-26 20:53:00
20,13.0,0.0,Cloudy,2022-01-26 21:53:00
21,12.0,0.0,Cloudy,2022-01-26 22:53:00
22,15.0,0.0,Cloudy,2022-01-26 23:53:00
24,15.0,0.0,Cloudy,2022-01-27 00:53:00
25,10.0,0.0,Mostly Cloudy,2022-01-27 01:53:00
27,12.0,0.0,Cloudy,2022-01-27 02:53:00
29,15.0,0.0,Cloudy,2022-01-27 03:53:00
31,20.0,0.0,Cloudy,2022-01-27 04:53:00
30,15.0,0.0,Cloudy,2022-01-27 05:53:00
31,15.0,0.0,Cloudy,2022-01-27 06:43:00
31,14.0,0.0,Cloudy,2022-01-27 06:53:00
32,15.0,0.0,Cloudy,2022-01-27 07:37:00
32,10.0,0.0,Cloudy,2022-01-27 07:53:00
33,13.0,0.0,Mostly Cloudy,2022-01-27 08:53:00
33,10.0,0.0,Mostly Cloudy,2022-01-27 09:53:00
31,6.0,0.0,Mostly Cloudy,2022-01-27 10:53:00
30,6.0,0.0,Cloudy,2022-01-27 11:53:00
31,5.0,0.0,Light Snow,2022-01-27 12:53:00
31,6.0,0.0,Light Snow,2022-01-27 13:53:00
31,8.0,0.0,Light Snow,2022-01-27 14:53:00
31,14.0,0.0,Light Snow,2022-01-27 15:27:00
31,8.0,0.0,Light Snow,2022-01-27 15:53:00
30,12.0,0.0,Light Snow,2022-01-27 16:53:00
29,7.0,0.0,Light Snow,2022-01-27 17:53:00
29,12.0,0.0,Light Snow,2022-01-27 18:04:00
28,10.0,0.0,Light Snow,2022-01-27 18:34:00
27,12.0,0.0,Light Snow,2022-01-27 18:53:00
28,15.0,0.0,Light Snow,2022-01-27 19:22:00
28,13.0,0.0,Light Snow,2022-01-27 19:29:00
27,14.0,0.0,Light Snow,2022-01-27 19:53:00
27,10.0,0.0,Light Snow,2022-01-27 20:17:00
26,10.0,0.0,Light Snow,2022-01-27 20:39:00
24,15.0,0.0,Light Snow,2022-01-27 20:53:00
23,12.0,0.0,Snow,2022-01-27 22:01:00
21,10.0,0.0,Light Snow,2022-01-27 23:09:00
22,8.0,0.0,Light Snow,2022-01-27 23:25:00
24,10.0,0.0,Light Snow,2022-01-27 23:53:00
24,9.0,0.0,Light Snow,2022-01-28 00:53:00
20,12.0,0.0,Light Snow,2022-01-28 01:38:00
20,10.0,0.0,Light Snow,2022-01-28 01:53:00
20,13.0,0.0,Light Snow,2022-01-28 02:53:00
21,9.0,0.0,Light Snow,2022-01-28 03:53:00
21,9.0,0.0,Light Snow,2022-01-28 04:23:00
22,8.0,0.0,Light Snow,2022-01-28 04:53:00
23,8.0,0.0,Light Snow,2022-01-28 05:53:00
23,10.0,0.0,Light Snow,2022-01-28 06:31:00
23,9.0,0.0,Mostly Cloudy,2022-01-28 06:40:00
23,9.0,0.0,Mostly Cloudy,2022-01-28 06:53:00
23,10.0,0.0,Light Snow,2022-01-28 07:05:00
23,10.0,0.0,Light Snow,2022-01-28 07:08:00
22,10.0,0.0,Light Snow,2022-01-28 07:27:00
23,8.0,0.0,Cloudy,2022-01-28 07:43:00
22,7.0,0.0,Mostly Cloudy,2022-01-28 07:53:00
24,9.0,0.0,Partly Cloudy,2022-01-28 08:26:00
25,10.0,0.0,Partly Cloudy,2022-01-28 08:53:00
25,8.0,0.0,Fair,2022-01-28 09:53:00
23,7.0,0.0,Fair,2022-01-28 10:53:00
21,8.0,0.0,Fair,2022-01-28 11:53:00
18,9.0,0.0,Fair,2022-01-28 12:53:00
16,9.0,0.0,Mostly Cloudy,2022-01-28 13:53:00
16,8.0,0.0,Mostly Cloudy,2022-01-28 14:53:00
15,5.0,0.0,Mostly Cloudy,2022-01-28 15:53:00
13,7.0,0.0,Partly Cloudy,2022-01-28 16:53:00
14,5.0,0.0,Cloudy,2022-01-28 17:53:00
14,5.0,0.0,Cloudy,2022-01-28 18:53:00
14,7.0,0.0,Cloudy,2022-01-28 19:53:00
11,8.0,0.0,Mostly Cloudy,2022-01-28 20:53:00
10,5.0,0.0,Mostly Cloudy,2022-01-28 21:53:00
12,7.0,0.0,Cloudy,2022-01-28 22:53:00
13,8.0,0.0,Cloudy,2022-01-28 23:53:00
11,8.0,0.0,Mostly Cloudy,2022-01-29 00:53:00
9,6.0,0.0,Partly Cloudy,2022-01-29 01:53:00
11,8.0,0.0,Mostly Cloudy,2022-01-29 02:53:00
15,9.0,0.0,Partly Cloudy,2022-01-29 03:53:00
17,8.0,0.0,Partly Cloudy,2022-01-29 04:53:00
19,10.0,0.0,Mostly Cloudy,2022-01-29 05:53:00
21,9.0,0.0,Fair,2022-01-29 06:53:00
22,7.0,0.0,Mostly Cloudy,2022-01-29 07:53:00
22,9.0,0.0,Mostly Cloudy,2022-01-29 08:53:00
22,10.0,0.0,Mostly Cloudy,2022-01-29 09:53:00
22,9.0,0.0,Cloudy,2022-01-29 10:53:00
22,6.0,0.0,Cloudy,2022-01-29 11:53:00
23,7.0,0.0,Cloudy,2022-01-29 12:53:00
23,8.0,0.0,Cloudy,2022-01-29 13:53:00
22,7.0,0.0,Mostly Cloudy,2022-01-29 14:53:00
22,7.0,0.0,Mostly Cloudy,2022-01-29 15:53:00
22,6.0,0.0,Fair,2022-01-29 16:53:00
19,5.0,0.0,Fair,2022-01-29 17:53:00
20,6.0,0.0,Fair,2022-01-29 18:53:00
19,6.0,0.0,Fair,2022-01-29 19:53:00
19,3.0,0.0,Fair,2022-01-29 20:53:00
15,3.0,0.0,Fair,2022-01-29 21:53:00
16,0.0,0.0,Fair,2022-01-29 22:53:00
15,5.0,0.0,Fair,2022-01-29 23:53:00
15,6.0,0.0,Fair,2022-01-30 00:53:00
19,9.0,0.0,Fair,2022-01-30 01:53:00
20,8.0,0.0,Mostly Cloudy,2022-01-30 02:53:00
23,10.0,0.0,Mostly Cloudy,2022-01-30 03:53:00
28,6.0,0.0,Mostly Cloudy,2022-01-30 04:53:00
31,8.0,0.0,Mostly Cloudy,2022-01-30 05:53:00
32,6.0,0.0,Mostly Cloudy,2022-01-30 06:53:00
32,8.0,0.0,Cloudy,2022-01-30 07:53:00
32,8.0,0.0,Light Snow,2022-01-30 08:13:00
31,10.0,0.0,Cloudy,2022-01-30 08:53:00
31,9.0,0.0,Cloudy,2022-01-30 09:53:00
31,10.0,0.0,Cloudy,2022-01-30 10:53:00
30,6.0,0.0,Cloudy,2022-01-30 11:53:00
30,7.0,0.0,Cloudy,2022-01-30 12:16:00
30,6.0,0.0,Cloudy,2022-01-30 12:53:00
30,7.0,0.0,Cloudy,2022-01-30 13:53:00
30,5.0,0.0,Cloudy,2022-01-30 14:53:00
29,6.0,0.0,Cloudy,2022-01-30 15:53:00
29,3.0,0.0,Cloudy,2022-01-30 16:53:00
29,3.0,0.0,Cloudy,2022-01-30 17:53:00
29,3.0,0.0,Cloudy,2022-01-30 18:53:00
28,5.0,0.0,Cloudy,2022-01-30 19:53:00
29,0.0,0.0,Cloudy,2022-01-30 20:53:00
28,0.0,0.0,Cloudy,2022-01-30 21:53:00
29,0.0,0.0,Cloudy,2022-01-30 22:53:00
29,0.0,0.0,Cloudy,2022-01-30 23:53:00
29,3.0,0.0,Cloudy,2022-01-31 00:53:00
30,6.0,0.0,Cloudy,2022-01-31 01:53:00
31,8.0,0.0,Cloudy,2022-01-31 02:53:00
32,8.0,0.0,Cloudy,2022-01-31 03:53:00
34,9.0,0.0,Mostly Cloudy,2022-01-31 04:53:00
34,10.0,0.0,Mostly Cloudy,2022-01-31 05:08:00
35,9.0,0.0,Mostly Cloudy,2022-01-31 05:53:00
34,13.0,0.0,Mostly Cloudy,2022-01-31 06:53:00
35,15.0,0.0,Partly Cloudy,2022-01-31 07:53:00
34,13.0,0.0,Mostly Cloudy,2022-01-31 08:53:00
34,15.0,0.0,Cloudy,2022-01-31 09:53:00
33,12.0,0.0,Cloudy,2022-01-31 10:53:00
33,9.0,0.0,Cloudy,2022-01-31 14:53:00
33,10.0,0.0,Cloudy,2022-01-31 15:53:00
34,10.0,0.0,Cloudy,2022-01-31 16:53:00
34,10.0,0.0,Cloudy,2022-01-31 17:53:00
34,10.0,0.0,Mostly Cloudy,2022-01-31 18:53:00
35,13.0,0.0,Mostly Cloudy,2022-01-31 19:53:00
36,12.0,0.0,Fair,2022-01-31 20:53:00
37,10.0,0.0,Cloudy,2022-01-31 21:53:00
38,15.0,0.0,Cloudy,2022-01-31 22:53:00
38,13.0,0.0,Cloudy,2022-01-31 23:53:00
38,13.0,0.0,Mostly Cloudy,2022-02-01 00:53:00
40,14.0,0.0,Mostly Cloudy,2022-02-01 01:53:00
42,17.0,0.0,Mostly Cloudy,2022-02-01 02:53:00
43,14.0,0.0,Mostly Cloudy,2022-02-01 03:53:00
47,14.0,0.0,Mostly Cloudy,2022-02-01 04:53:00
47,10.0,0.0,Mostly Cloudy,2022-02-01 05:53:00
46,10.0,0.0,Light Rain,2022-02-01 06:53:00
41,9.0,0.0,Light Rain,2022-02-01 10:53:00
40,9.0,0.0,Light Rain,2022-02-01 11:53:00
39,7.0,0.0,Light Rain,2022-02-01 13:53:00
39,8.0,0.0,Cloudy,2022-02-01 14:53:00
38,9.0,0.0,Light Snow,2022-02-01 15:45:00
38,9.0,0.0,Light Snow,2022-02-01 15:53:00
38,10.0,0.0,Cloudy,2022-02-01 15:58:00
37,10.0,0.0,Light Snow,2022-02-01 16:29:00
35,10.0,0.0,Light Snow,2022-02-01 16:41:00
35,13.0,0.0,Light Snow,2022-02-01 16:53:00
33,13.0,0.0,Light Snow,2022-02-01 18:11:00
30,10.0,0.0,Light Snow,2022-02-01 20:19:00
29,12.0,0.0,Light Snow,2022-02-01 21:22:00
29,13.0,0.0,Light Snow,2022-02-01 21:53:00
28,15.0,0.0,Light Snow,2022-02-01 22:10:00
28,15.0,0.0,Light Snow,2022-02-01 22:21:00
28,12.0,0.0,Light Snow,2022-02-01 22:30:00
28,13.0,0.0,Light Snow,2022-02-01 22:53:00
28,10.0,0.0,Light Snow,2022-02-01 23:14:00
26,15.0,0.0,Light Snow,2022-02-02 00:15:00
22,15.0,0.0,Snow,2022-02-02 03:10:00
21,17.0,0.0,Light Snow,2022-02-02 03:42:00
21,15.0,0.0,Light Snow,2022-02-02 03:49:00
22,18.0,0.0,Light Snow,2022-02-02 03:53:00
21,16.0,0.0,Snow,2022-02-02 04:32:00
20,14.0,0.0,Snow,2022-02-02 05:53:00
21,15.0,0.0,Snow,2022-02-02 06:02:00
21,16.0,0.0,Light Snow,2022-02-02 06:13:00
21,16.0,0.0,Light Snow,2022-02-02 06:45:00
21,17.0,0.0,Light Snow,2022-02-02 06:53:00
21,17.0,0.0,Light Snow,2022-02-02 07:00:00
21,14.0,0.0,Light Snow,2022-02-02 08:19:00
22,15.0,0.0,Light Snow,2022-02-02 08:41:00
23,16.0,0.0,Light Snow,2022-02-02 08:53:00
23,14.0,0.0,Light Snow,2022-02-02 09:00:00
23,18.0,0.0,Light Snow,2022-02-02 09:30:00
23,18.0,0.0,Light Snow,2022-02-02 09:48:00
23,20.0,0.0,Light Snow,2022-02-02 09:53:00
24,21.0,0.0,Light Snow / Windy,2022-02-02 10:15:00
24,17.0,0.0,Light Snow,2022-02-02 10:17:00
24,17.0,0.0,Cloudy,2022-02-02 10:39:00
24,20.0,0.0,Cloudy,2022-02-02 10:53:00
24,16.0,0.0,Cloudy,2022-02-02 11:53:00
24,17.0,0.0,Light Snow,2022-02-02 12:14:00
24,21.0,0.0,Cloudy / Windy,2022-02-02 12:33:00
24,22.0,0.0,Cloudy / Windy,2022-02-02 12:53:00
22,18.0,0.0,Cloudy,2022-02-02 13:53:00
21,17.0,0.0,Light Snow,2022-02-02 14:13:00
20,16.0,0.0,Light Snow,2022-02-02 14:53:00
20,17.0,0.0,Light Snow,2022-02-02 15:53:00
20,14.0,0.0,Light Snow,2022-02-02 16:53:00
20,20.0,0.0,Light Snow,2022-02-02 17:53:00
20,17.0,0.0,Light Snow,2022-02-02 18:53:00
20,18.0,0.0,Light Snow,2022-02-02 19:53:00
20,14.0,0.0,Light Snow,2022-02-02 20:53:00
21,15.0,0.0,Light Snow,2022-02-02 21:53:00
22,12.0,0.0,Light Snow,2022-02-02 22:53:00
27,20.0,0.0,Light Snow,2022-02-02 23:53:00
26,21.0,0.0,Light Snow / Windy,2022-02-03 00:53:00
23,14.0,0.0,Light Snow,2022-02-03 01:53:00
26,24.0,0.0,Light Snow / Windy,2022-02-03 02:53:00
26,17.0,0.0,Light Snow,2022-02-03 03:53:00
26,18.0,0.0,Light Snow,2022-02-03 04:53:00
26,22.0,0.0,Light Snow / Windy,2022-02-03 05:53:00
26,23.0,0.0,Light Snow / Windy,2022-02-03 06:53:00
26,21.0,0.0,Light Snow / Windy,2022-02-03 07:53:00
26,22.0,0.0,Light Snow / Windy,2022-02-03 08:53:00
26,23.0,0.0,Light Snow / Windy,2022-02-03 09:53:00
26,20.0,0.0,Light Snow,2022-02-03 10:53:00
26,22.0,0.0,Light Snow / Windy,2022-02-03 11:53:00
26,18.0,0.0,Light Snow,2022-02-03 12:53:00
26,16.0,0.0,Light Snow,2022-02-03 13:53:00
26,14.0,0.0,Light Snow,2022-02-03 14:53:00
26,15.0,0.0,Light Snow,2022-02-03 15:53:00
27,10.0,0.0,Light Snow,2022-02-03 16:51:00
26,13.0,0.0,Light Snow,2022-02-03 16:53:00
26,13.0,0.0,Light Snow,2022-02-03 17:27:00
22,9.0,0.0,Light Snow,2022-02-03 17:53:00
21,9.0,0.0,Light Snow,2022-02-03 18:53:00
21,10.0,0.0,Light Snow,2022-02-03 19:53:00
